album_uri,album_name,artist,release_date,album_type,index_to_split,groups_to_split
0ccEi0a0jdxn6tTNAnKzAI,South of the Border (feat. Camila Cabello & Cardi B),"Ed Sheeran, Camila Cabello, Cardi B",2019-07-11,album,8057,7
4OYI54WJJQRkCG4FVmIuTZ,Press,Cardi B,2019-05-31,album,8058,7
4g9y8J8mzpl6rxnOjhKrwH,Backin' It Up (feat. Cardi B),"Pardison Fontaine, Cardi B",2018-09-20,album,8059,7
6oRrfGcUeAwfX1lTdxZFFj,I Like It,"Cardi B, Bad Bunny, J Balvin",2018-06-22,album,8060,7
0beL2KlaidCnuLhvBn3C4X,I Like It (feat. Kontra K and AK Ausserkontrolle),"Cardi B, Kontra K, AK Ausserkontrolle",2018-06-21,album,8061,7
0tKX7BLXiiRgXUKYdJzjEz,A Love Letter To You 4,Trippie Redd,2019-11-22,album,8062,7
11vLnrFGWQRbonR6wFuCf8,!,Trippie Redd,2019-08-09,album,8063,7
6qRbGZqJ3aQY8N8bcHc1ug,A Love Letter To You 3,Trippie Redd,2018-11-09,album,8064,7
214f4uAY0p2KgY7Fl4fBgk,LIFE'S A TRIP,Trippie Redd,2018-08-10,album,8065,7
55XA1uIQSqmlTBkVVx6ptz,A Love Letter To You 2,Trippie Redd,2017-10-06,album,8066,7
7ae73nWyKrrH9wwGm97RIA,A Love Letter To You,Trippie Redd,2017-05-14,album,8067,7
6ayA69JRJzCvDGeZir7Ysr,Who Needs Love,Trippie Redd,2019-11-19,album,8068,7
6DNpFe4WAWTa84I6JBuey6,Love Me More,Trippie Redd,2019-11-01,album,8069,7
2HLwLpyTKv5C2ezhxYuQ5U,Mac 10,Trippie Redd,2019-07-24,album,8070,7
6ZhOC5xr3JOdr7hmQTSqyR,gone girl,"iann dior, Trippie Redd",2019-07-04,album,8071,7
2iVrW4u0oPERFW5tpkvNAw,Under Enemy Arms,Trippie Redd,2019-05-29,album,8072,7
5HxAReosORRcreO0KH6kve,Topanga,Trippie Redd,2018-10-22,album,8073,7
3BAxkLFCkJEme67Z0ztMz3,I'm Him,Kevin Gates,2019-10-03,album,8074,7
0iU6k5p5NFNbAc1MOFMusJ,Luca Brasi 3,Kevin Gates,2018-09-28,album,8075,7
3wcPvgkFRb42NQamzvzKz9,By Any Means 2,Kevin Gates,2017-09-22,album,8076,7
5ZriSdrbRegwxZfjEeayEi,Murder for Hire 2,Kevin Gates,2016-05-27,album,8077,7
5Hs43ta4vAYKRRRR7DKjt9,Islah (Deluxe),Kevin Gates,2016-01-29,album,8078,7
4if4IsX36odNlcZF2kqgt3,Luca Brasi 2: Gangsta Grillz,Kevin Gates,2014-12-15,album,8079,7
4PiGxfYKyIM3EGes3X5aU2,By Any Means,Kevin Gates,2014-03-18,album,8080,7
21mA8C6F0OS2MVUaDEMnia,Stranger Than Fiction,Kevin Gates,2013-07-16,album,8081,7
70wZOlrNl9cWlRh8IsHWZ3,Luca Brasi Story,Kevin Gates,2013-04-09,album,8082,7
6m6h4C733ycfTkMz5nJJDe,"""I Don't Know What To Call It"" Vol. 1",Kevin Gates,2011-12-20,album,8083,7
5qCyRLx8ZXsYZQdNfarCkB,Drug Dealer Potential,"Kevin Gates, Figg Panamera",2011-11-01,album,8084,7
6PqdHBXjrxVJO37smXghrc,All In,Kevin Gates,2010-10-29,album,8085,7
4tfsMRQhZjtAbxcJEccQ0d,Behind Enemy Lines,Kevin Gates,2009-11-24,album,8086,7
4jrtlSzTql4HkG8e4LVGyo,Bumps & Bruises (Deluxe),Ugly God,2019-08-09,album,8087,7
1FgLaFReN8MNiqroIS8PeO,Bumps & Bruises,Ugly God,2019-08-09,album,8088,7
0v4EQZn8clJmIKltNv5h0Y,The Booty Tape,Ugly God,2017-08-04,album,8089,7
7ujWrSzNE4P6elHOpY9a8y,You Ain't Him,"Aly Ryan, Ugly God",2020-01-10,album,8090,7
6LtcX6WFzp6mrRzL7bBZRL,Top Off,"Warhol.SS, Ugly God",2019-12-03,album,8091,7
0aayFQHAOI0X6bg0GNQAYo,Lost In The Sauce,Ugly God,2019-05-10,album,8092,7
3cilFDfDRWy0PHvukhsnoY,Hello (feat. Lil Pump),Ugly God,2019-03-29,album,8093,7
3MDlzfBg6qknjE3Et8R8Q7,just a lil something before the album...,Ugly God,2018-06-01,album,8094,7
5SHOb2YqjqpcsFGwXd87e7,Imma Dog (feat. PnB Rock),Ugly God,2018-02-16,album,8095,7
3BOYVgrpPIABB3udDX1Hj2,lettetznow,"Ugly God, Jacin Trill",2018-01-19,album,8096,7
6LchhJLha3nL7AnjEC8FJG,No Lies (feat. Wiz Khalifa),Ugly God,2017-07-31,album,8097,7
7GTtwCAYfQRlNjy8W8dEBF,Fuck Ugly God,Ugly God,2017-06-27,album,8098,7
6ijzLeD8Lwz14YFVYjJQk0,Caught Fire,"K$upreme, CHASETHEMONEY",2019-09-13,album,8099,7
4AriBK1TB42bOQyQVQ4aM3,Flex Muzik 2,K$upreme,2018-07-27,album,8100,7
60HnBvy58DABXBf4lnwqDe,Flex Muzik,K$upreme,2017-04-11,album,8101,7
78qbAkQq1lBv8uucam9BVi,FORREAL,"K$upreme, CHASETHEMONEY",2019-08-30,album,8102,7
3KCalIVFdLYXRylfLZP9me,16' (feat. Soulja Boy),K$upreme,2019-04-18,album,8103,7
7HwS8OxCFOgdLUz2cMXZby,Gucci Cologne,K$upreme,2019-03-15,album,8104,7
6oBrriG189gVvjdKPCoFnu,Sleep at Night,"Slimesito, K$upreme",2018-05-23,album,8105,7
0m7lespxAiikaYyvHdm5W5,First Day Out,K$upreme,2017-04-19,album,8106,7
3eu9TDFHVFnNNaE0Vqjx14,All Stars Freestyle - Single,"CKENT, Lil Yachty, K$upreme",2016-08-19,album,8107,7
1nzUj7VkiaytMmf2KrhK2L,AI YoungBoy 2,YoungBoy Never Broke Again,2019-10-11,album,8108,7
72g63eJx0aLyg2T0DCoTEC,Decided,YoungBoy Never Broke Again,2018-09-21,album,8109,7
4tCZ22E9RnUz09OaDJfaoO,4Respect 4Freedom 4Loyalty 4WhatImportant,YoungBoy Never Broke Again,2018-09-14,album,8110,7
1xFoRn9DxZXwPjEdGnw800,Until Death Call My Name (Reloaded),YoungBoy Never Broke Again,2018-06-29,album,8111,7
3rNf2SErEqCBoyHVYEDNU9,Master The Day Of Judgement,YoungBoy Never Broke Again,2018-06-15,album,8112,7
6mTa71H427cTKGkXeuuAdl,Until Death Call My Name,YoungBoy Never Broke Again,2018-04-25,album,8113,7
4irhZOfPwcJvfCmHwA25Fh,NBA Youngboy,YoungBoy Never Broke Again,2018-02-12,album,8114,7
4RUq0kdGLKc5ROEv8I0lRY,Fed Baby’s,"Moneybagg Yo, YoungBoy Never Broke Again",2017-11-17,album,8115,7
278c24ae4JsSRpOEzlaghQ,AI YoungBoy,YoungBoy Never Broke Again,2017-08-04,album,8116,7
6x8UUVU226h0RB4ewfdqWQ,Ain't Too Long,YoungBoy Never Broke Again,2017-07-31,album,8117,7
2O8EgP8trTkKflc5qtXyrl,38 Baby,YoungBoy Never Broke Again,2016-10-28,album,8118,7
6qkjbSkKmSUwek48wWUBZG,Mind of a Menace 3 (Reloaded),YoungBoy Never Broke Again,2016-10-21,album,8119,7
5qMLxjae8aZ4yWMNiOoIvN,Before I Go (Reloaded),YoungBoy Never Broke Again,2016-10-14,album,8120,7
5MqDOsf9zBZ5jvStvBvmBj,Make No Sense,YoungBoy Never Broke Again,2020-01-03,album,8121,7
77XYvWXwhk3AKFvfmSXjIc,Dirty Iyanna,YoungBoy Never Broke Again,2019-12-12,album,8122,7
5iYX5cctYnV8jMeG5w2yAp,Bring 'Em Out,YoungBoy Never Broke Again,2019-12-09,album,8123,7
3rSvU61bUaAhlVDzbTSHE4,Before I Wake,Kamaiyah,2017-11-07,album,8124,7
1jKclz9xknsgxOK9XGAXRi,A Good Night in the Ghetto,Kamaiyah,2016-03-23,album,8125,7
6gzkK2txDhhMQvKesN68fE,Bullshit,"Jay Worthy, Kamaiyah, Cardo",2020-01-21,album,8126,7
7B8WKsmMwur9p18Di5qvp2,Still I Am,Kamaiyah,2019-12-13,album,8127,7
2w9JCdib0uEXIyMlF8r2xe,Windows (feat. Quavo & Tyga),Kamaiyah,2019-06-14,album,8128,7
6GVXAGgGFqnUHaSkGngv0b,Addicted To Ballin' (feat. ScHoolboy Q),Kamaiyah,2018-06-08,album,8129,7
4cxEZzaYA9h5XHydiKB2Tk,Mo Money Mo Problems,Kamaiyah,2017-07-28,album,8130,7
3c5jitAkl07aQiQRkKeEHe,Build You Up,Kamaiyah,2017-07-07,album,8131,7
5SPD6BL7SPfdaDLSbgaZeb,NXGGAS,Kamaiyah,2016-12-02,album,8132,7
6cFpJFV1DkVhYz01HwkrG9,Break You Down,Kamaiyah,2016-12-01,album,8133,7
5asFxV5BYQsPkI1IaIOGAU,SECURE,Stefflon Don,2018-08-17,album,8134,7
0GU9HTZM4UMFAdyrYob9WP,Real Ting Mixtape,Stefflon Don,2016-12-16,album,8135,7
42MeTbWpsY00Kz2ZyQX718,The Reason Why (R3HAB Remix),"JP Cooper, Stefflon Don, R3HAB",2019-12-06,album,8136,7
1Ql4wVtKyqjnfdDvEsp9uH,Link Up (Geko x Stefflon Don x Deno x Dappy),"Geko, Stefflon Don, Deno",2019-11-21,album,8137,7
50lGwE0EvLkI0bqWtcJ1fj,The Reason Why,"JP Cooper, Stefflon Don, Banx & Ranx",2019-10-24,album,8138,7
0uLgKpaRN3L75XheIUJIkt,Taste (Make It Shake) (Remix feat. Stefflon Don & Fenix Flexin (Shoreline Mafia)),"Aitch, Stefflon Don, Fenix Flexin",2019-08-30,album,8139,7
4auDowlBHcHVLEFYBc6hbp,Swerve (feat. Stefflon Don & NAV),"Headie One, Stefflon Don",2019-08-22,album,8140,7
37531UdIIwuG696phWtXB1,HIT ME up,Stefflon Don,2019-08-21,album,8141,7
0gCGjaxeIfL4HNGbkqaN6i,"Like That (City Girls, Stefflon Don feat. Renni Rucci, Mustard)",Stefflon Don,2019-07-15,album,8142,7
2GKdoG9CoYheNNPL6BTc6t,Phone Down,"Stefflon Don, Lil Baby",2019-06-19,album,8143,7
5YwjKEC86hGgSwR5RM77PI,Don Walk,"Rymez, Stefflon Don",2019-04-26,album,8144,7
0Sju6p4nTNm79jBvzLzsAK,Boasty (feat. Idris Elba) [Kingdom 93 Remix],"Wiley, Stefflon Don, Sean Paul",2019-04-23,album,8145,7
3qgNM8pqo99mgI6VhUMQ4g,Boasty (feat. Idris Elba) [Conducta Remix],"Wiley, Stefflon Don, Sean Paul",2019-04-16,album,8146,7
3zXTFm4SBzXpbki5p2XYL0,Take Off,"Stefflon Don, Kojo Funds",2019-02-20,album,8147,7
7JoyVaXzxpgTPjkgB8mWk3,Boasty (feat. Idris Elba),"Wiley, Stefflon Don, Sean Paul",2019-01-22,album,8148,7
4AdFeS7LKvAxnWpwhDiqPo,Scared of Love (feat. RAY BLK & Stefflon Don) [Preditah Remix],"Rudimental, RAY BLK, Stefflon Don",2019-01-18,album,8149,7
1bkP3XCKZg4v9fywRkiS1a,Shot & Wine,"Sean Paul, Stefflon Don",2019-01-17,album,8150,7
4yBZPjEWYmimEkyFymBL1Q,Scared of Love (feat. RAY BLK & Stefflon Don),"Rudimental, RAY BLK, Stefflon Don",2019-01-11,album,8151,7
4tIeCjzkmadSVHjm9HoukF,Senseless (Remix),Stefflon Don,2018-11-12,album,8152,7
2liNPzgPtfHvADrUzOJtVd,What You Want,"Stefflon Don, Future",2018-08-15,album,8153,7
0UlUTZqyab2bmBnHV2n5cX,Raices Reloaded,Evander Griiim,2019-06-24,album,8154,7
14DqCLEfq7EmdyCTq6mC5W,Raices 2,Evander Griiim,2018-11-16,album,8155,7
5J5ApfKL10SSX6vWJZq1f1,Raices,Evander Griiim,2018-10-05,album,8156,7
2wZ5YQnYEKqqKfV28m69AE,Right Now (Remix),Evander Griiim,2017-01-05,album,8157,7
0yrb1OpDLIPDPpCXZe5cQh,The Step,Evander Griiim,2016-12-30,album,8158,7
55LUvkPPMUgwQVmypS3Wex,Just The Beginning,Grace VanderWaal,2017-11-03,album,8159,7
7M0VWIMZXsm2RKtHYHHkaQ,LETTERS: VOL. 1,Grace VanderWaal,2019-11-22,album,8160,7
4AqeDoTUwD0s0cphTfxCZN,I Don't Like You,Grace VanderWaal,2019-10-18,album,8161,7
2UCr3g97feInYXtl6d84pc,Waste My Time,Grace VanderWaal,2019-08-09,album,8162,7
2ImEZ4iQjdwpJzkJtNVNRq,Ur So Beautiful,Grace VanderWaal,2019-06-28,album,8163,7
2Tv7NyjiW3IhzoGHlIc7Nk,"Hideaway (from ""Wonder Park"")",Grace VanderWaal,2019-03-15,album,8164,7
7lAzlb8Fq7WcdsfmRSTieN,Stray,Grace VanderWaal,2019-02-22,album,8165,7
3Jpb2Y50G7eE4QvJ8SBVaV,Rockin' Around The Christmas Tree,"Ingrid Michaelson, Grace VanderWaal",2018-10-12,album,8166,7
5gj1ycP3tNhanHFThpVGYj,Clearly,Grace VanderWaal,2018-03-30,album,8167,7
6eZhOHcUbe28gJs0ofPWXA,Moonlight (BKAYE Remix),Grace VanderWaal,2017-08-18,album,8168,7
4Sn8K9ra7LnrUFjcmQE2En,I Don't Know My Name,Grace VanderWaal,2016-11-18,album,8169,7
3vnhg3oTHoESdq5Fa90TBq,The Chronicles,Byou,2019-10-25,album,8170,7
6wAwwgy2vZLBN1hAN8gbDE,Ksubis 2.0,Byou,2018-04-16,album,8171,7
0KLBpAu7O1OtdH3xKVJBdz,I'm Gone,Byou,2017-08-01,album,8172,7
0MoulRffNAJh4BObQahRJ1,Back from the Dead,Byou,2019-10-27,album,8173,7
2CnJDWFf9TUACfApPCKkyF,Byou Blanks 2,Byou,2019-10-21,album,8174,7
6jdEcM8yJmwARDyBlRemis,Byourself,"Byou, Waka",2019-04-22,album,8175,7
5vjocE01FCLHbs8H2ovVUU,All Good,Byou,2018-10-14,album,8176,7
053s9NQzrLD1ZcUHIbqEOk,Happy Halloween 2,Byou,2018-10-06,album,8177,7
0DpHHk8MbtcpigiGttI57g,Christian,Byou,2017-03-26,album,8178,7
739GsJQt2XuAFoxNE6WQNx,See You There,The Good Perry,2019-11-22,album,8179,7
7CG6IceclmSeGh4YLXsJi1,Better Off Alone,"ronsocold, The Good Perry",2018-11-21,album,8180,7
4BLq47UsLKEJej2nyc62Bn,Wish 4 You,The Good Perry,2019-11-08,album,8181,7
69qFGYPOArJEoMKySDfOpS,BAG,"Dro Fe, Matt Ox, The Good Perry",2019-04-24,album,8182,7
1VPY0gsVwI6TGNpYusuxUU,Down Lo,The Good Perry,2019-01-11,album,8183,7
0hsjdzhInBxfTCcx9WXYr0,Count It Up,"ronsocold, The Good Perry",2018-11-16,album,8184,7
1f2wGoVuaDNRvONQS6oliK,Give It All,"ronsocold, The Good Perry",2018-11-09,album,8185,7
5fAexfLCcpu1dcSKlgasZM,Bad Day,"ronsocold, The Good Perry",2018-10-26,album,8186,7
0el51DzdnbW8AYAfo9nLX1,Let Me Know,"ronsocold, The Good Perry",2018-09-28,album,8187,7
4WPRVaVnE0qIHAGAFNxYbI,Brandi Wuz Here,The Good Perry,2018-04-04,album,8188,7
3gov6jajrdeDwkTV7mgHDs,Bedtime Stories - EP,The Good Perry,2017-12-08,album,8189,7
7lmS1zDxOuTlJrJ8C1NHEW,Young HeartThrob,Kodie Shane,2018-11-09,album,8190,7
1AdGPDSoxccLy8XKwzJNny,Big Trouble Little Jupiter,Kodie Shane,2018-01-02,album,8191,7
4CgoKm8DfBhhLPkYdu3t1y,Back From the Future,Kodie Shane,2017-08-25,album,8192,7
1FCEeTgrrUizTXaNhpHNuC,NO RAP KAP (feat. Trippie Redd),Kodie Shane,2020-01-17,album,8193,7
4RL0uW4TBxs8rsTqu0txZb,2 MANY,Kodie Shane,2019-11-08,album,8194,7
7Hfp9r20ACNwK8nGqhKCJ9,Stay Tuned,Kodie Shane,2019-03-07,album,8195,7
06qfurBEhWY99gMd4xmzb1,Flewed Out,Kodie Shane,2019-02-22,album,8196,7
7rEmoOpmP73dXFekfwZA1N,YAA! Koala Made IT,Kodie Shane,2019-01-18,album,8197,7
5n0z6B37XlYGpg5IC8tPCp,High Speeds,Kodie Shane,2018-11-02,album,8198,7
0Qv5YZpR5tNqHqjdLu2FSY,Thinking Bout U,Kodie Shane,2018-10-19,album,8199,7
0rknxayc6QAX6k4vLsyDtb,Flex on Me,"Kodie Shane, TK Kravitz",2018-08-31,album,8200,7
39haOkxge3TGpjwE7qdF7P,Sing to Her,Kodie Shane,2018-08-29,album,8201,7
3wfGIfiVa5764OJIdd8IwL,Love & Drugz II,"Kodie Shane, Trippie Redd",2018-07-20,album,8202,7
7jEsIIaNi2fivpWuxUsqCL,Sirens,Kodie Shane,2017-11-23,album,8203,7
7wepNvprS4V9qdVfGs4znT,Do You Love Me Now,Kodie Shane,2017-11-11,album,8204,7
1eFla0ZedY9vxgM6wDgQ9X,I Know,Kodie Shane,2017-11-11,album,8205,7
5A9u1cGERDRjW2wDLSSq4s,Kissing Pink,Kodie Shane,2017-11-11,album,8206,7
4vTp0NcQcAQ4MOYbQlZwDN,Bounce Back,Kodie Shane,2017-10-03,album,8207,7
1mYCbBZ6glwpV8zaNQccGy,Start a Riot,Kodie Shane,2017-08-29,album,8208,7
3eU0HzBgjhE3Tnjz81kfCx,Up To Something,Skippa Da Flippa,2018-09-14,album,8209,7
4CdweoV5KFx3rUXu2ig2qY,Havin Our Way,Skippa Da Flippa,2018-03-20,album,8210,7
544kQIrjWTjOfihKU844G8,McFadden 2,Skippa Da Flippa,2017-12-01,album,8211,7
3uSSf0LMx9GQx3iKAcVlfk,Juggin',"Lost God, Skippa Da Flippa",2020-01-10,album,8212,7
19iArZ8NE6CFYPb16mFxkX,F-Type,"Skippa Da Flippa, Milian Beatz",2019-11-08,album,8213,7
5xGui9r5oGdrsIukyD9PNi,Move (feat. Young Thug),Skippa Da Flippa,2019-08-21,album,8214,7
2XP92ZISfnuAXz1p8ZtBKL,StickToTheCode,Skippa Da Flippa,2019-08-09,album,8215,7
2Zw3uKzFd0Egijq72RGEqf,Bandz,Skippa Da Flippa,2019-06-19,album,8216,7
3r2p2K3QhiuGiSQa6eUC9F,Froedoe' (freestyle),Skippa Da Flippa,2019-06-05,album,8217,7
5eVomoXZ2X7EIvcM7aDJha,'Roots',Skippa Da Flippa,2019-04-19,album,8218,7
1h2QcIKbXb9rLuvTuBEOFh,Big Havin',"Big Cuz, Skippa Da Flippa",2019-02-14,album,8219,7
74jskEvben8VHzBFi5E39d,Swervin,"EMoneyOne11, Skippa Da Flippa",2017-12-14,album,8220,7
0jUU6KxffAvS3hwHLE1Is8,I'm Havin' 3,Skippa Da Flippa,2017-09-01,album,8221,7
38pL3z0j2rysEu1ty0FExw,Gangland - Single,Skippa Da Flippa,2017-03-08,album,8222,7
2yip7ejPn8edrWewPW65Zu,Out the Trenches,"Noon, Skippa Da Flippa",2016-11-07,album,8223,7
5mMcuUH2hu0r92WBy6V4br,My World (feat. Rico Love),Skippa Da Flippa,2016-08-31,album,8224,7
5FXVQwWdp91tVuLBLeH6fC,Stay Focused (feat. Rich The Kid),Skippa Da Flippa,2016-08-09,album,8225,7
6FL7Vg5UtJ4pvVSvMJm13B,Swervin Down (feat. Quavo),Skippa Da Flippa,2016-06-03,album,8226,7
3JDiBSlLalqzv0GTEDRi8i,Long Live Mexico,Lil Keed,2019-06-14,album,8227,7
6m0AchDE7CuNfRE7CW48uH,Keed Talk To 'Em,Lil Keed,2018-12-12,album,8228,7
184xILdc7yLwbOcUdMxvCv,Trapped On Cleveland 2,Lil Keed,2018-11-09,album,8229,7
1EHST0ZGSH2uAwrrgo7ehi,Ice,"LNF, Lil Keed",2020-01-03,album,8230,7
5DqdH9KIcJuIzihuzQAr6X,Accomplishments,"Lil Keed, Lil Yachty, Zaytoven",2019-12-06,album,8231,7
0GByrO7xK6X3H0miKdtNtS,Monsta,"YSL Unfoonk, Lil Keed",2019-10-11,album,8232,7
0uskTg4yMzqN1g2TdfmKMt,Swap It Out (feat. Lil Duke),"Lil Keed, Lil Duke",2019-09-25,album,8233,7
4wotT1ABe6gQcEhCE7GcHj,It's Up Freestyle,Lil Keed,2019-07-17,album,8234,7
1gbFSnDucUcY0bFvXe6eHE,Pull Up (feat. Lil Uzi Vert & YNW Melly),"Lil Keed, YNW Melly",2019-05-29,album,8235,7
0syB91FjG9Sd3GbLScDIkA,Proud Of Me (feat. Young Thug),"Lil Keed, Young Thug",2019-05-05,album,8236,7
4EpHrmN82k7id1BgYl6FOS,Oh My God,Lil Keed,2019-04-25,album,8237,7
66BviQeZVng0GigsRwDsLq,Move It (feat. Offset),Lil Keed,2019-03-15,album,8238,7
6p5CzckVefLmWw4e2pBbfo,Slime,"T-Shyne, Lil Keed",2018-12-07,album,8239,7
6DxluJla8OZNTsMMQPuZRQ,Wop,Lil Keed,2018-10-26,album,8240,7
2QFtwBnnLKcAnxkYJNpt9T,Fetish Remix (feat. Young Thug),"Lil Keed, Young Thug",2018-09-14,album,8241,7
13eug3qR1fU1SvHs6w9Wxj,Quality Control: Control The Streets Volume 2,Quality Control,2019-09-20,album,8242,7
4Zj2n2ZiCXFY1iC3XrKa7j,Quality Control: Control The Streets Volume 1,Quality Control,2017-12-08,album,8243,7
62mgJrEMRESRSdtjEM2AN4,Frosted Flakes,"Quality Control, Migos",2019-08-15,album,8244,7
1y1l71S4ZveVZQRuqcZk0u,Intro,"Quality Control, Migos, Lil Yachty",2019-08-01,album,8245,7
7mdB4ZccUmCC45eBG4wVAm,Longtime,"Quality Control, 24Heavy",2019-08-01,album,8246,7
2z7uwu9pUc4KAGaDmVmOSD,Stripper Bowl,"Quality Control, Migos",2019-06-20,album,8247,7
5KUB5SrzL7i7vNlUFd0wXH,Leave Em Alone,"Quality Control, Layton Greene, Lil Baby",2019-05-29,album,8248,7
6GZ1LDBZX4XN0POESyg12X,Soakin Wet,"Quality Control, Marlo, Offset",2019-05-09,album,8249,7
3tDbJDaUYKiWMMJ6LkeM4h,Fools Gold,"Stafford Brothers, Loca",2019-11-28,album,8250,7
5e82XObSSqbADf0Z9qUowK,Spray Champagne,"Stafford Brothers, TITUS",2019-10-25,album,8251,7
3m17HSqLpL4j08CxEE3dj6,Canto,Stafford Brothers,2019-09-09,album,8252,7
1ZEh4Do7UlMU974kWcMvwG,Not At All (The Remixes),"Jayceeoh, Stafford Brothers, Waka Flocka Flame",2019-08-09,album,8253,7
34Rfryw69aC39DScJPubpT,Live Forever,"Stafford Brothers, Lexy Panterra, Lil Yachty",2019-07-05,album,8254,7
3bcr4KPKbGbnvrMhOESevL,Keep Talking,Stafford Brothers,2019-05-02,album,8255,7
6etliPB1fUVqSGhGxRB6lZ,Not At All,"Jayceeoh, Stafford Brothers, Waka Flocka Flame",2019-01-31,album,8256,7
1n2jn8sdC7e49M2AU8PBda,KNOCK,Stafford Brothers,2018-12-06,album,8257,7
3qqfun3JQZn6qcP1wXBuwp,Here Comes The Drop,Stafford Brothers,2018-11-08,album,8258,7
3k27WkrvwuljaCnoKVyOgq,Questions,"Stafford Brothers, Rachel West",2018-08-03,album,8259,7
25mE7znFLjEj1PkcI4lBo7,The Money,Stafford Brothers,2018-02-09,album,8260,7
3ez05tDZbsbHcHkvRbPLq3,Mancini - Remix,"Philly Swain, Stafford Brothers",2017-11-24,album,8261,7
55ZKvciBszXU3OuCCvITFi,Love Cliche,Stafford Brothers,2017-09-21,album,8262,7
66uHIL1DQSSs3uvqPujjft,Coventry Carol,Stafford Brothers,2016-11-25,album,8263,7
34mvShlFJtaJMIIcwCSWgs,Rasta Jump,"Joe Ghost, Stafford Brothers",2016-09-12,album,8264,7
05iY7GhJu5sy6YeOvSREKx,When You Feel This Remixes,Stafford Brothers,2015-09-28,album,8265,7
1BovOHjID6HFdV6u5tUcYF,When You Feel This,Stafford Brothers,2015-07-10,album,8266,7
41BsLcLpwzyZAAt4B0YbYB,Trust No One,D Savage,2019-07-26,album,8267,7
7tQTgLGf0WBLtbfWzS96IO,D Phoenix,D Savage,2018-10-12,album,8268,7
362ExkLhR6FDrozeNdKoh7,Racks On Me,D Savage,2019-07-12,album,8269,7
3NQSmqJOovxu32RfRgRdkF,WYTD,D Savage,2019-05-10,album,8270,7
5kB9oYdKSgQOCXQC4lGsgV,No Make Up,D Savage,2019-01-25,album,8271,7
5RwmHexJmriHBLsidIdN9b,Opera,D Savage,2018-10-04,album,8272,7
2goywQZIauQvW6BeRegnYt,No Smoke,"D Savage, Lil Yachty",2018-09-21,album,8273,7
2DlAaP7kwnKYOSrcjh1DR2,Kame In,D Savage,2018-02-08,album,8274,7
297HtHWJnhnGi4lQk04wze,I Don’t See A Thing (With D Savage),"16yrold, D Savage",2017-12-08,album,8275,7
2OljFa3AEjz2atA47sO5fd,29 39,"Yoga Flame, D Savage",2017-07-21,album,8276,7
1jN9RCA4fpgrMYdn3dg9p0,Ridin,"Yoga Flame, D Savage",2017-07-21,album,8277,7
7JtMI8xmUnTQII6DrGjrmK,30 Round Clip,D Savage,2017-06-28,album,8278,7
0AlLXTG3z7u0zWF629orUi,Fairytale,"Yoga Flame, D Savage",2017-06-27,album,8279,7
4HTHKBf088KCqYUznj7cf7,Emotionless,D Savage,2017-06-26,album,8280,7
0UYNivbrXRXJiEqyc0e4SM,Fuk Wit Me,D Savage,2017-06-19,album,8281,7
6HeLl6QH9FM0HwC9vjYRfd,Lay Low (feat. Joey Fatts),D Savage,2016-09-06,album,8282,7
734q754TWafpjmtRaIAQtJ,Best of One Night Only (Live),Donny Osmond,2017-11-03,album,8283,7
3i2GZvrOvjbB427nSl5j1L,One Night Only (Live),Donny Osmond,2017-10-27,album,8284,7
5U1Lt0R5Ru9zvYa348NzBC,The Soundtrack Of My Life,Donny Osmond,2014-11-03,album,8285,7
5d79M0tNCbscmXwd2upCfY,The Soundtrack Of My Life (Deluxe),Donny Osmond,2014-11-03,album,8286,7
61ch8JANwXaMlqQtZ9HGdS,The Entertainer,Donny Osmond,2010-01-01,album,8287,7
7egSLHjE5DWirS8Ij0SeMY,The Definitive Collection,Donny Osmond,2009-01-01,album,8288,7
17W41b2WrvxayM1gmoUmBJ,From Donny...with Love,Donny Osmond,2008-01-01,album,8289,7
3aBudc5nZ53ayrfWxpF6MT,Love Songs Of The '70s,Donny Osmond,2007-01-01,album,8290,7
2JhvFxMZ0F6YvDax8JEgJV,Love Songs,"Donny Osmond, Marie Osmond",2004-01-01,album,8291,7
0jwT53EH3CY8ZfvZqdVUNo,What I Meant To Say,Donny Osmond,2004-01-01,album,8292,7
5fs3kW4tnzatn74GCg8WoD,Various: Somewhere in Time (US Version),Donny Osmond,2002-01-01,album,8293,7
3U6RoBVy0EWYICuR3tn8t7,This Is The Moment,Donny Osmond,2001-01-01,album,8294,7
0BFX3Ziyht4f4iOmfUZXGv,Christmas At Home,Donny Osmond,1998-10-06,album,8295,7
6GHPteYITukOGAdLTPA3B4,Joseph And The Amazing Technicolor Dreamcoat (Canadian Cast Recording),"Andrew Lloyd Webber, Donny Osmond, ""Joseph And The Amazing Technicolor Dreamcoat"" 1992 Canadian Cast",1992-01-01,album,8296,7
2wbGNyE79kMpWa7G86CsYm,Disco Train,Donny Osmond,1976-08-21,album,8297,7
1qD9PGemxIRAIEJxxnkWQC,Donny,Donny Osmond,1974-12-07,album,8298,7
52VDkkVQdMRpgU1jpbqgPx,A Time For Us,Donny Osmond,1973-02-02,album,8299,7
5oO27KqKzv4COrgp6mVV5R,Too Young,Donny Osmond,1972-07-15,album,8300,7
6quP8dKzcKp5JON8hWKkeD,Portrait Of Donny,Donny Osmond,1972-05-27,album,8301,7
