album_uri,album_name,artist,release_date,album_type,index_to_split,groups_to_split
6QhJSo4FpObIBi2ulmRfiH,"Live At The US Festival, 1983 (Live From San Bernadino/1983)",Willie Nelson,2012-01-01,album,10905,9
5uJ1iwx9W41srCsfbgC197,Here We Go Again: Celebrating The Genius Of Ray Charles,"Willie Nelson, Wynton Marsalis",2011-01-01,album,10906,9
2HaqChIDc5go3qxVunBDK0,Funk Wav Bounces Vol.1,Calvin Harris,2017-06-30,album,10907,9
48zisMeiXniWLzOQghbPqS,Motion,Calvin Harris,2014-10-31,album,10908,9
7w19PFbxAjwZ7UVNp9z0uT,18 Months,Calvin Harris,2012-10-26,album,10909,9
7mIc5Nc6K8kceTSCMeMB0B,Ready For The Weekend,Calvin Harris,2009-08-18,album,10910,9
1wcQ9NAeGSNZKXDbjZPjaP,I Created Disco,Calvin Harris,2007-06-18,album,10911,9
1cBRVvA8nvws9kXj04ql6a,Love Regenerator 1,"Love Regenerator, Calvin Harris",2020-01-23,album,10912,9
77XxoSIeV7EjavGUij169T,I'm Not Alone 2019,Calvin Harris,2019-04-05,album,10913,9
1z9yyq4FAPSplsvP7hvwWw,Giant (with Rag'n'Bone Man) [Remixes],"Calvin Harris, Rag'n'Bone Man",2019-03-08,album,10914,9
4PwXTHenZZx7ebgsnTM65K,Giant (with Rag'n'Bone Man),"Calvin Harris, Rag'n'Bone Man",2019-01-11,album,10915,9
3jfSJj7tHJxk1a4i2KZt9F,I Found You (with Calvin Harris),"benny blanco, Calvin Harris",2018-11-02,album,10916,9
4AwR1DaHIy0Pf6OxGBbuph,Promises (with Sam Smith) [Extended Mix],"Calvin Harris, Sam Smith",2018-10-20,album,10917,9
7g15PlMnaKmFMUsSpR8aZt,Promises (with Sam Smith) [Remixes],"Calvin Harris, Sam Smith",2018-10-19,album,10918,9
5vH3ugictBcayQWRWgfvpN,One Kiss (with Dua Lipa) [Remixes],"Calvin Harris, Dua Lipa",2018-07-13,album,10919,9
2RLbKom2FQkaes7qf3xLoa,Alone (Calvin Harris Remix) (Feat. Stefflon Don),"Halsey, Calvin Harris, Stefflon Don",2018-04-20,album,10920,9
7GEzhoTiqcPYkOprWQu581,One Kiss (with Dua Lipa),"Calvin Harris, Dua Lipa",2018-04-06,album,10921,9
6K7SjlIebufubxXGf4uA7a,Live on Ice,tobi lou,2019-08-02,album,10922,9
2MUqGUOIIowuODZV6SMp5P,tobi lou and the Juice,tobi lou,2018-08-10,album,10923,9
5rrPZHmMDW7WrktbVjVJmw,Uncle Iroh,tobi lou,2019-12-20,album,10924,9
6PR7Pr27CJgyz5tqFOLibK,My Party,"tobi lou, Tony Bigz",2019-07-12,album,10925,9
5hS10psHIr0fpOmTh4TtmG,Waterboy,tobi lou,2019-06-12,album,10926,9
2FW0yzO2V8IJyfeKtfeOjV,LIKE MY MOM,tobi lou,2019-05-12,album,10927,9
4zERdlB7IhLekDYAZUCnRn,Orange,tobi lou,2018-10-12,album,10928,9
1JjGKMycjULPogQw8YnDpS,tobi lou and the Loop - EP,tobi lou,2018-04-27,album,10929,9
5SKG3BTc7XMqv0BySt3ymf,Darlin',tobi lou,2018-04-23,album,10930,9
4T8EmCxfhSiZ3SIe6xdK9Q,Troop (feat. Smino),tobi lou,2018-03-05,album,10931,9
2Fp3IjJGq35OPo9A6IUQUS,tobi lou and the Moon,tobi lou,2018-02-09,album,10932,9
0waJ9SLVSGczJp49jHn8Kp,Your Kind of Love,tobi lou,2017-11-22,album,10933,9
21fg36lrWWVua6tcE1omAo,Preoccupied,tobi lou,2017-11-14,album,10934,9
3CIigQyharmat5EpChRZhM,Name (feat. Tobi Lou),"Jevon Doe, tobi lou",2017-09-22,album,10935,9
1Qs3dmwf1O9aYUigHPwgRh,A.R.O.K.,tobi lou,2017-06-21,album,10936,9
4f6r8zSoZyOEF32dLjMukf,Game Ova,tobi lou,2017-06-16,album,10937,9
4dbWOa9FBJryQdvo9j59HJ,Game Ova (Krs. Remix),tobi lou,2017-02-16,album,10938,9
2iyzu19UL7NcmLrFzlHUyS,Hopefully,tobi lou,2016-10-20,album,10939,9
0zh5fs2bFC0LnYKlxjfrSB,New Bish,tobi lou,2016-07-18,album,10940,9
4BZfaAhsSt80gciQq7meZR,Less Talk More Hustle,Red Cafe,2018-06-22,album,10941,9
2q6zMlg9HI4UKbjvRR8zbn,American Psycho,Red Cafe,2013-02-05,album,10942,9
0wwMerRsteIzWuew3luyEU,Hell’s Kitchen,Red Cafe,2012-12-04,album,10943,9
5oX8IxB25o1BqQmfnoNioo,Above the Clouds,Red Cafe,2011-05-10,album,10944,9
4TNQ11PyWjAHlYNQUxdkdd,No Witnesses,Red Cafe,2010-09-07,album,10945,9
5MlqFo1UZtSTUjaQAZ5B8b,Cook It Up and Serve Em,Red Cafe,2010-06-01,album,10946,9
5AVBs2vrSFC1YxiWlEN1dO,Paper Touchin,Red Cafe,2010-04-13,album,10947,9
5xF0XHpCwRPJ9WZ6gcbdUV,The Supplier,Red Cafe,2010-03-09,album,10948,9
63PbM3rsByp6vDhFE8aDHE,Hennessy & Haze,Red Cafe,2010-02-16,album,10949,9
5Qj7KtosDTqub9P1iWHKjF,I'M A LEGEND,Red Cafe,2019-02-21,album,10950,9
67fueLzpHo4v2iGa0zAt8c,BUSSITFORME,Red Cafe,2018-11-19,album,10951,9
5vUMJpmMP3XwEQa1lFo93p,Playoffs,Red Cafe,2018-04-27,album,10952,9
5bLpMJgLYk0RfYznHQeyrf,Jackpot,Red Cafe,2017-09-08,album,10953,9
2uLfBbB8PtUKfq9cOhhO4q,God Wanted Us To Be Lit,Red Cafe,2017-01-20,album,10954,9
1rpJ2DIb9H6YjTANp4yCtU,She a Bad One (Bba) [Remix] (feat. Cardi B),Red Cafe,2016-11-10,album,10955,9
3Kv4l13sOTcpzlDkbTZWu3,She A Bad One (BBA) [Remix],Red Cafe,2016-07-29,album,10956,9
0iNGQ0jChQG1tuigTqv7jJ,"Woodstock Sunday August 17, 1969 (Live)",Sly & The Family Stone,2019-03-22,album,10957,9
2AAKJcJfC2KSGZfR9W9nR4,Ain't But The One Way,Sly & The Family Stone,1983-03-23,album,10958,9
1FQgfDq2fQT3YqrnBqhDVN,Back On The Right Track,Sly & The Family Stone,1979-10-05,album,10959,9
6IMgZf0zCPBgJsvtDKsayV,"Heard Ya Missed Me, Well I'm Back",Sly & The Family Stone,1976-04-01,album,10960,9
1KJAI0W9nvK2insqlsKacw,Small Talk,Sly & The Family Stone,1974-07,album,10961,9
0ihYToxMgYcuHuxOKjGQKO,There's A Riot Goin' On,Sly & The Family Stone,1971-11-20,album,10962,9
29f2cOueckYE8Nc1pkJjrU,There's a Riot Goin' On,Sly & The Family Stone,1971-11-20,album,10963,9
39wxaeY2oFX5TcQcOqLkSV,Sly & The Family Stone: The Woodstock Experience,Sly & The Family Stone,1969,album,10964,9
2j9rvROPPJGn3xaRztD1rX,Dance To The Music,Sly & The Family Stone,1968-04-27,album,10965,9
53hdS0o6mAxAzAPeclha5i,Live at the Fillmore East October 4th & 5th 1968,Sly & The Family Stone,1968,album,10966,9
2Qxaq1aDwgNib9fm73rRGy,A Whole New Thing,Sly & The Family Stone,1967-10,album,10967,9
5YUCuqfW8rTkGCswfkDrPy,Everything Is 4,Jason Derulo,2015-06-01,album,10968,9
4PeZu0It7qVrTG40t3HM9A,Talk Dirty,Jason Derulo,2013-09-10,album,10969,9
00zXAyO9s88le56F6wP7Mg,Future History,Jason Derulo,2011-09-19,album,10970,9
31tCg5RXhY5jpagfCPcQa2,Future History (Deluxe Edition),Jason Derulo,2011-09-16,album,10971,9
773TVtjVxXvD6DFHsWFJGN,Jason Derulo (Deluxe Audio),Jason Derulo,2010-03-01,album,10972,9
0aVJmVAeEx78nAA1rAKYf7,Jason Derulo,Jason Derulo,2010-02-24,album,10973,9
1RaqQTAjpuj7N5GEIA87OC,2Sides (Side 1),Jason Derulo,2019-11-08,album,10974,9
3vdeikwL4bI0Zg80tBN6EM,Too Hot,Jason Derulo,2019-08-27,album,10975,9
1dKqSeEvZPAIvLdRyPNECu,Mamacita (feat. Farruko) [CADE Remix],"Jason Derulo, CADE",2019-07-25,album,10976,9
0tJXzmUqNkN6eUSRBXfp7z,Champion (feat. Tia Ray) [The Official 2019 FIBA Basketball World Cup™ Song],Jason Derulo,2019-07-24,album,10977,9
5IGJ2tmnMeHUDAJonQ3ppj,Mamacita (feat. Farruko),"Jason Derulo, Farruko",2019-07-05,album,10978,9
6jde7WGOJ8vRhD5YpxcgIm,Let's Shut Up & Dance,"Jason Derulo, LAY, NCT 127",2019-02-22,album,10979,9
1EM6ZNnWTNIwPrLbJybsTE,Women,"Florida Georgia Line, Jason Derulo",2019-02-01,album,10980,9
2wQ0lt6KGU2xd9B5P8OQzd,Goodbye (feat. Nicki Minaj & Willy William) [R3HAB Remix],"Jason Derulo, David Guetta, R3HAB",2018-11-23,album,10981,9
10lg1Jc4FTiQgPCK3lnO9j,Make Up (feat. Ava Max),"Vice, Jason Derulo, Ava Max",2018-10-23,album,10982,9
0NSJmGohHAAffcRN6z60hq,Sweet Noise,Lorine Chia,2019-09-23,album,10983,9
1Rsw5IE3s4PRQyXdRbsWBa,Remedy,"Lorine Chia, J.Kelr",2017-06-28,album,10984,9
4x8oOorORsJbQo7xPMUUYl,Naked Truths,Lorine Chia,2013-10-29,album,10985,9
3T8Ogm3cOkRmjUhGns6N44,Needed,Lorine Chia,2019-06-25,album,10986,9
4qHJY7GMySV7SuuEdeBT6L,Indo,Lorine Chia,2019-04-20,album,10987,9
3k4dq5fOCrlIv8E4KtyKii,Heart Sounds,Lorine Chia,2019-02-14,album,10988,9
1Q9i5rB1RovfajN7tr2DCN,Celebration,Lorine Chia,2018-12-20,album,10989,9
36d3VqBAaZxAn5QcaKTVMF,$ And Peace,Lorine Chia,2018-11-19,album,10990,9
2mhoBMWlChacSFOJ9bdxVt,SweetBombs,Lorine Chia,2018-09-12,album,10991,9
4YwmSNjHvnsNvKjOb9sTie,DRUGS,Lorine Chia,2018-08-28,album,10992,9
13TWOSZgrFCGZL1e0b6sIe,Purple,Lorine Chia,2018-07-18,album,10993,9
3Ly0MZP5THaT8PUvD4E06f,Life Without A Dream,Lorine Chia,2018-07-04,album,10994,9
7gFCm4z8D1wyLn6u8wURca,Destiny's Child,Lorine Chia,2018-05-24,album,10995,9
1famjAr4odPUpqKe8ujKRy,Crazy (feat. Rome Castille & Michael Christmas),"Lorine Chia, J.Kelr",2017-06-07,album,10996,9
7rYwVLA4a3Y0A76YYAk0Fd,When Morning Comes,"Lorine Chia, Romero Mosley",2017-01-06,album,10997,9
32LUwr0bduXdiucJKrzwvS,A Little While (5683),"Lorine Chia, Romero Mosley",2016-12-19,album,10998,9
6vtIg3H1oQIFIAwZ6vDxWb,Lorine Chia EP,"Blended Babies, Lorine Chia",2016-12-16,album,10999,9
5othW2KMbWsHR4dXAMw331,Introduction to Sweet Noise,Lorine Chia,2016-11-09,album,11000,9
4EAHkn0ZQsRWRs2bqXA0UU,I Just Want to Live,Lorine Chia,2016-02-29,album,11001,9
6Ad1E9vl75ZB3Ir87zwXIJ,TIM,Avicii,2019-06-06,album,11002,9
7dqftJ3kas6D0VAdmt3k3V,Stories,Avicii,2015-10-02,album,11003,9
0h2knr6qpiAq0tV5ri5JMF,The Days / Nights,Avicii,2014-01-01,album,11004,9
0ignCov9foaLxuqND5GMtl,True: Avicii By Avicii,Avicii,2014-01-01,album,11005,9
1s9tU91VJt4sU5owi29GD3,True,Avicii,2013-01-01,album,11006,9
3gtlfmfpJjdhUdpfeqj8KO,Fades Away (feat. MishCatt) [Tribute Concert Version],Avicii,2019-12-05,album,11007,9
37bCTD5iLWMpDcBanNkkXB,Heaven (David Guetta & MORTEN Remix),"Avicii, David Guetta, MORTEN",2019-08-23,album,11008,9
7CvAfGvq4RlIwEbT9o8Iav,Tough Love (Tiësto Remix),Avicii,2019-06-14,album,11009,9
7Al4TIo0c5twNLfdOh1y1u,SOS (Laidback Luke Tribute Remix),Avicii,2019-05-17,album,11010,9
4f9cf717uPEUzRDjCw9ueT,Tough Love (feat. Vargas & Lagola),Avicii,2019-05-09,album,11011,9
5qx87PlzbAtZlv2xG9c2Kg,SOS (feat. Aloe Blacc),"Avicii, Aloe Blacc",2019-04-10,album,11012,9
31gLK2SKwtqNogrwMRIyQ0,Lonely Together (Remixes),Avicii,2017-11-17,album,11013,9
3IPBaA3vOQN7aGCQoZU40K,Lonely Together (Acoustic),Avicii,2017-10-27,album,11014,9
0t9xxSsMcwpf9AVcH1o9q9,Without You (Remixes),Avicii,2017-10-13,album,11015,9
1m3mf7xkXIwssVriaaTjOS,AVĪCI (01),Avicii,2017-08-10,album,11016,9
1s1J5Y8QLRqupnnCavGe7Z,Taste The Feeling (Avicii Vs. Conrad Sewell),"Avicii, Conrad Sewell",2016-03-11,album,11017,9
7KohAMQl7ppQIY0le9ygrY,Pure Grinding (iSHi Remix),Avicii,2016-01-29,album,11018,9
3qmjJVxvSp5k7seea8z0PU,Broken Arrows (Remixes),Avicii,2015-12-04,album,11019,9
2nrtgcTaTEy4KF742WvVC3,For A Better Day (Remixes),Avicii,2015-10-01,album,11020,9
7cpxWasP1aV9Boo4pU2REk,For A Better Day (KSHMR Remix),Avicii,2015-09-11,album,11021,9
0K4pIOOsfJ9lK8OjrZfXzd,25,Adele,2016-06-24,album,11022,9
1ydnyXPdmHrWXqXDgtQCPf,19,Adele,2008-01-28,album,11023,9
0Igx9XZ7GNbP5AL7fzVLkE,Water Under the Bridge,Adele,2016-11-04,album,11024,9
7xX2GJWXXgIwamzN2vxXy0,Send My Love (To Your New Lover),Adele,2016-05-16,album,11025,9
70zIL23Ro6CSxuFYL3dKn0,When We Were Young,Adele,2016-02-05,album,11026,9
6TwN6Lq9glwnG8kNp6chHY,Skyfall (Full Length),Adele,2012-10-04,album,11027,9
6cw6QU9pF7FyQtSyJjzMua,Rolling In The Deep,Adele,2010-11-30,album,11028,9
5bEThDMBXRXW0bwuM0qldM,Make You Feel My Love,Adele,2008-10-27,album,11029,9
2uh3kG8Wiqz7UaEDRZRIS7,Cold Shoulder,Adele,2008-04-21,album,11030,9
51eJpzxZ73OJNg7T8nJY7l,Chasing Pavements,Adele,2008-01-21,album,11031,9
7BCshrXIvjhda5nnNnwcCz,Hometown Glory,Adele,2007,album,11032,9
68jTvE3jFe31IaDI6GdJFK,Different,Micah Tyler,2017-10-20,album,11033,9
1sEhas5NNPMi3FM7vRicOC,The Story I Tell,Micah Tyler,2013-10-08,album,11034,9
2Wb99AImvuzj1VVPM7P4kh,AMEN,Micah Tyler,2019-10-04,album,11035,9
1fvW7x2SVv18l0DM97INrp,The Kitchen Sink EP,Micah Tyler,2014-10-07,album,11036,9
336P8eKfRq4kcb0P1QVArU,'Go DeJ Go' Vol.1,DeJ Loaf,2018-12-28,album,11037,9
3hcXLyRX2gk2GdnhKRaJCB,LIFL,"Jonn Hart, DeJ Loaf",2018-08-31,album,11038,9
5f6s3LIykeSFJkhyUic9QT,Big Ole Boss,DeJ Loaf,2017-12-15,album,11039,9
32EwpPvPtAAl44d7LLhfWH,Changes,DeJ Loaf,2017-09-22,album,11040,9
35uDNZkjmhAEnV3sz9A7jI,No Fear,DeJ Loaf,2017-06-16,album,11041,9
5nmT49mNrQXBOsX3okThVK,All I Want For Christmas,"DeJ Loaf, Kodak Black",2016-12-14,album,11042,9
06KRobP4coZ4I6Kfgxb1FV,#AndSeeThatsTheThing,DeJ Loaf,2015-07-31,album,11043,9
6pFVUvF0zOJvktayse6blO,Me U & Hennessy,DeJ Loaf,2015-04-20,album,11044,9
4hiiUpE5VTR3sFoYG1ibkK,We Be On It,DeJ Loaf,2015-02-24,album,11045,9
4yJcVoR3dSuYxjkeeCRaXU,Try Me Remix (feat. Jeezy & T.I.),DeJ Loaf,2015-01-28,album,11046,9
5j4GqF6aneHD0mULX8yAp4,Blossom - EP,Sha Sha,2019-11-01,album,11047,9
3rwjHfjfkHzuyt2h9UK5IZ,Tender Love (feat. DJ Maphorisa & Kabza De Small),Sha Sha,2019-10-25,album,11048,9
3o59OXrWOvX9ifkbqlHFyz,Abondaba (feat. Samthing Soweto),Sha Sha,2019-10-18,album,11049,9
4GcTTzGsdhEGFaDBJ6wtmX,Sing It Back (feat. DJ Maphorisa & Kabza De Small),Sha Sha,2019-10-11,album,11050,9
5n9eRSSDsuEa7MR99P4MwX,Crosses and Crossroads,Jelly Roll,2019-04-15,album,11051,9
3NBc6ecSbBtLB3Z3qBQ0TN,Whiskey Sessions II,Jelly Roll,2019-04-05,album,11052,9
4BEol4SQk5NthGSNpaxIal,Goodnight Nashville,Jelly Roll,2018-12-07,album,11053,9
138S8GterIlZRtIQCzMeml,Waylon & Willie III,"Jelly Roll, Struggle Jennings",2018-11-16,album,11054,9
4o9I622N2dNhGOiaHqjwad,Waylon & Willie 2,"Jelly Roll, Struggle Jennings",2018-03-23,album,11055,9
2XPQn6UyIL06t8Jgv6mba1,Waylon & Willie,"Jelly Roll, Struggle Jennings",2017-11-03,album,11056,9
1S7q7yBHK7Pxd8KDgn3iqP,Addiction Kills,Jelly Roll,2017-04-21,album,11057,9
0tQHA4lZ8voLMIJ4W9wcVA,No Filter 2,"Jelly Roll, Lil Wyte",2016-11-18,album,11058,9
2Y0q8RgRdv3zyX3mndNSPK,Sobriety Sucks,Jelly Roll,2016-05-13,album,11059,9
2djiUl5MCOJWODl4KTw5Tn,Therapeutic Music 5,Jelly Roll,2015-12-04,album,11060,9
6lwND9TEHs4ezQoaPNq9FI,Biggest Loser,Jelly Roll,2014-03-11,album,11061,9
5qcVCW3WcUbbf4cGpyAOI7,Business As Usual,"Haystak, Jelly Roll",2013-11-19,album,11062,9
056KjpyJ0qjLx4wRojfq8N,"Jelly Roll Whiskey, Weed, & Women 2013",Jelly Roll,2013-08-06,album,11063,9
0dE86L3lCP52MRnPjUOTtf,No Filter,"Lil Wyte, Jelly Roll",2013-07-16,album,11064,9
5vAGea1me3NvCa0zWiIzc9,No Filter (Clean Version),"Lil Wyte, Jelly Roll",2013-07-16,album,11065,9
5Gggv8341A0PCFaRos4Jz4,The Big Sal Story,Jelly Roll,2012-10-26,album,11066,9
2J9LfSZkdiK70rl2C4JPJ7,Strictly Business,"Haystak, Jelly Roll",2011-11-15,album,11067,9
3BQsiGKA0go2Xh3GIag2xx,Gamblin On A Whiteboy 4,Jelly Roll,2011-06-07,album,11068,9
14BNLgGajQEkSRemNFeikf,Captain Strange,Jelly Roll,2010-04-06,album,11069,9
3yx2D0XgrGMGbiFPSpJsud,They Don't Know (feat. Jelly Roll),"Chris Webby, Jelly Roll",2019-11-20,album,11070,9
0O2zHk3J94eTcxXCy4SOid,Cuffing Season 3,Eric Bellinger,2019-11-22,album,11071,9
7D1dRxRKV1HULOSuU3HOqS,Saved by the Bellinger,Eric Bellinger,2019-09-27,album,11072,9
6ge7TzHO6gXdfxrtavSr69,The Rebirth 2,Eric Bellinger,2019-02-22,album,11073,9
2zMFmZdVFjAUsfrkEdBTxs,Nine,"Poncho Belly & Dizzle, AD, Eric Bellinger",2018-10-24,album,11074,9
39hTPLiFQUdyVCgmz8kYgG,Eazy Call,Eric Bellinger,2018-04-06,album,11075,9
1WDO3fru9yHtai10ibKqbW,Eric B for President: Term 2 (Acoustic),Eric Bellinger,2017-09-08,album,11076,9
2CpjQUuHJ69IVoARFDVuAj,Eric B for President: Term 2,Eric Bellinger,2017-03-10,album,11077,9
3i3U0L4Irpmel1hVTZD52w,Eric B For President: Term 1 (Acoustic),Eric Bellinger,2017-01-20,album,11078,9
7KNNWIPBk4Josbqhfa2KI3,Eric B for President: Term 1,Eric Bellinger,2016-09-09,album,11079,9
5jxMMefIMpSPPMxUebNHeg,Eventually (Mixtape),Eric Bellinger,2016-05-27,album,11080,9
0nlOewXnENJZgU83zPE1TQ,Choose Up Season,Eric Bellinger,2016-03-21,album,11081,9
0A9zfrRQRAxBDPfcLpk2Wq,Cuffing Season Part 2,Eric Bellinger,2015-12-04,album,11082,9
02Pte1TJ00hQSaWJCyJLzm,Cuffing Season,Eric Bellinger,2015-07-17,album,11083,9
2wnnt6g5JlUlX8IvI1pdR3,The ReBirth,Eric Bellinger,2014-02-11,album,11084,9
305uSyxF5cbcBoGenNlvge,Your Favorite Christmas Songs,Eric Bellinger,2013-12-10,album,11085,9
2KrR7IXZLJet9eBhCwh9BV,Born II Sing Vol. 2,Eric Bellinger,2013-04-15,album,11086,9
2bzD6mOEl9iLR9hiM0khZ3,Born II Sing Vol. 3,Eric Bellinger,2013-04-15,album,11087,9
7Ff7he6c7fzyMhAakcoD2e,Double Dutchess,Fergie,2017-09-22,album,11088,9
2rLozajB06Ct5Ffnkzy1qk,The Dutchess Deluxe,Fergie,2008-01-01,album,11089,9
3t8HFQNlwLBW7htwLvFfzA,The Dutchess,Fergie,2006-01-01,album,11090,9
5sUsbWCo9dM3NbgUMJWYFJ,You Already Know (feat. Nicki Minaj),Fergie,2017-08-25,album,11091,9
2umOkPB3qdlcKUH4TiE212,Life Goes On (Remixes),Fergie,2017-01-27,album,11092,9
63nZs6ZWIIeEIfJSBP8Lj9,M.I.L.F. $ (Remixes),Fergie,2016-09-16,album,11093,9
6JxT9GBT3bLo3cYzzMGnEx,L.A.LOVE (la la) [Remix Movement],Fergie,2015-01-13,album,11094,9
2ydLWljdNqKxUGhCZf12o7,"L.O.V.E. (Let One Voice Emerge) [feat. Patti Austin, Shiela E, Siedah Garrett, Lalah Hathaway, Judith Hill & Keke Palmer]",Fergie,2012-09-26,album,11095,9
5qvBOUULs56zjLTTkUFyCM,The Dutchess Deluxe EP,Fergie,2008-01-01,album,11096,9
4x5Gd47Ki6hceCGcW3G37u,Finally (Radio Version),Fergie,2008-01-01,album,11097,9
2zpayFWnVp9pswEnKuUNWW,Clumsy,Fergie,2007-09-25,album,11098,9
4GTJI5rNECbODxFtHZOy8B,Glamorous,Fergie,2007-01-23,album,11099,9
4FKqdMpSIrtIIc8L2A0RRY,5-Live Tracks,Fergie,2007-01-01,album,11100,9
4SJNv3d4hMUrbJhsaBTVgj,Clumsy (Collipark Remix),Fergie,2007-01-01,album,11101,9
22GeMaaaFwCC4aTOGOItrO,Live And Let Die (Live From Movies Rock),Fergie,2007-01-01,album,11102,9
4nBxAjfwKdh5N71gIKsokg,Symfonia - Live in Bulgaria 2013,Asia,2017-02-24,album,11103,9
6BTirOeFcNmeXuK7oWpIaf,British Live Performance Series,Asia,2016-06-24,album,11104,9
5DNrpF8pA2jsKwMeplWWCc,Phoenix,Asia,2016-04-29,album,11105,9
23sjQ50Do6iPTeRM52iCWR,Axis Live - San Francisco,Asia,2015-06-23,album,11106,9
42u2gVj2WD8HcwtkgnSgqm,High Voltage,Asia,2014-08-25,album,11107,9
4FAfbczYUP7zDKFZqVtRz5,Recollections: A Tribute To British Prog,Asia,2014-03-24,album,11108,9
56EC5mF9LMDftYlkTBw2FY,Aqua,Asia,1992,album,11109,9
78QCnZJVPIYrYqPQwTr8Qv,Then & Now,Asia,1990-01-01,album,11110,9
3BRd6gKpEoMrsL5tdPirDe,Astra,Asia,1985,album,11111,9
0MdsnpmztQLrbUDzXZeT8v,Alpha,Asia,1983-01-01,album,11112,9
5TkfP3cqWgeBvCugPeiGNl,Asia,Asia,1982-01-01,album,11113,9
6QnescDqNx8wxDLZnlE25w,An Extraordinary Life (Live),Asia,2017-02-17,album,11114,9
7K96ekXlsLs5TQxU7GqBGU,Only Time Will Tell (Live),Asia,2017-01-27,album,11115,9
0kTahbmL6JMRjhwdWKloZN,Kill Me With Your Closure,Deion Reverie,2019-02-01,album,11116,9
0R0P4RKk1Cq1siwZAsyliA,Justbehappy.,Deion Reverie,2017-03-10,album,11117,9
1oKLJTujDmLDZQFxyzOHbM,Don't Go,Deion Reverie,2019-12-23,album,11118,9
29mIfmLoDPhiMqJL2ZOyrv,Pictures,Deion Reverie,2019-09-27,album,11119,9
35amS5GeQ0YaQySI3u2NOH,Sad Summer - Single,Deion Reverie,2019-07-05,album,11120,9
6NSJzaFayZgc4t6HOWa44H,Unravel,Deion Reverie,2018-03-19,album,11121,9
0nuAT72MQutXXxK5amO9IG,Sex Tape - EP,Deion Reverie,2018-02-14,album,11122,9
5VD7nTsuzRAf59wd1Qq5oj,Drug,Deion Reverie,2017-10-01,album,11123,9
7xn04Fxpp6wly8zhWkPCwI,Maze,Deion Reverie,2017-01-13,album,11124,9
4qabKoyci6mOP53gGTAnpJ,Even If It Kills Me (Thoughtful Hip Hop Beat Mix),"Deion Reverie, RedHookNoodles Beats",2016-10-20,album,11125,9
42oXH0GWUctTt9gIUPpayH,"Our Love With Every Moment, Pt. 1",Deion Reverie,2016-08-12,album,11126,9
0UZPFAALuDKO0hGHMUrRc8,Fall in Love,Deion Reverie,2015-12-28,album,11127,9
0T92mnf5HL7eb0ipIBOSEU,The Midnight Life,DJ Quik,2014-10-14,album,11128,9
1PlWZCEmezLce2Mlyd5DQm,The Book of David,DJ Quik,2011-04-19,album,11129,9
3Sgx7tzi4KftJwRJEQ91Ye,Trauma,DJ Quik,2009-08-04,album,11130,9
2LHeqwR8oNodZWwuoVjorx,Trauma Instrumentals,DJ Quik,2006-04-25,album,11131,9
7GOl4fXMIdNDrxn5gcBhqt,Under Tha Influence,DJ Quik,2002,album,11132,9
5PXzxg04jRvEujq0gxbVi8,Balances & Options,DJ Quik,2000,album,11133,9
7GRaJQD7cMD0g6jt1uKAEu,Rhythm-Al-Ism,DJ Quik,1998-11-23,album,11134,9
2b0TUn2yyN7BH7LzoqYIRe,Safe + Sound,DJ Quik,1995,album,11135,9
7lN48pcvMxO3MpwTEdKaEW,Way 2 Fonky,DJ Quik,1992,album,11136,9
6qzvk2A6wQpy1f69hrWj3B,Quik Is The Name,DJ Quik,1991,album,11137,9
58QWcU2WtWW9GURaHRCpj6,World Girl,DJ Quik,2018-04-12,album,11138,9
3jFKwzJWwNNsuRVrMckAPx,Real Women,DJ Quik,2011-03-29,album,11139,9
332IgDgsJaF7GxlSnlEtJP,Luv Of My Life (Main),DJ Quik,2011-03-08,album,11140,9
3OhzhoebSzFXOy2RMlzmjd,Fandango,DJ Quik,2005-12-06,album,11141,9
3rnhvfgbXmDAcESeGp69Tx,Girl Disrupted,Sevyn Streeter,2017-07-07,album,11142,9
5Mi8vSDmTyjL3yxsgUxrWm,Shoulda Been There Pt. 1,Sevyn Streeter,2015-07-17,album,11143,9
3QpNG7nH0VRIeKmMz7lEi7,"Call Me Crazy, But...",Sevyn Streeter,2013-12-03,album,11144,9
2bg5JsMKHExGXt6WqtFwA1,Whatchusay,Sevyn Streeter,2019-11-08,album,11145,9
4w93xIU3AFd4X2ZkNfniz9,LA & The Parties,"Lost Kings, Sevyn Streeter",2019-10-11,album,11146,9
1Fnp3rRv5OCuAcHLr3gt6P,Yernin,Sevyn Streeter,2018-09-12,album,11147,9
57mDjnVIRoVjbJHfrJCfwT,Fallen (feat. Ty Dolla $ign & Cam Wallace),Sevyn Streeter,2017-01-27,album,11148,9
5wbdd612BCW7F96fhxLnDT,D4L (feat. The-Dream) [Remixes],Sevyn Streeter,2017-01-13,album,11149,9
4Mnuf7WRsuslpcO0FF7Ft5,Before I Do,Sevyn Streeter,2016-12-02,album,11150,9
2Juc5ZtPO12kfODemGluRm,D4L (feat. The-Dream),Sevyn Streeter,2016-10-14,album,11151,9
3jumIpHSunp0uDZzFRRV9W,My Love For You,Sevyn Streeter,2016-09-16,album,11152,9
6ystUOkYPKHU79cvbG5rfY,Prolly (feat. Gucci Mane),Sevyn Streeter,2016-08-12,album,11153,9
